time,open,high,low,close
2025-04-25 23:21:28+00:00,2430.996,2431.831,2421.825,2425.889
2025-04-26 00:00:00+00:00,2426.005,2460.203,2422.16,2455.529
2025-04-27 00:00:00+00:00,2455.252,2460.763,2421.277,2445.571
2025-04-28 00:00:00+00:00,2445.545,2469.26,2421.762,2425.534
2025-04-29 00:00:00+00:00,2425.418,2477.995,2424.025,2467.069
2025-04-30 00:00:00+00:00,2467.607,2504.296,2459.681,2486.613
2025-05-01 00:00:00+00:00,2486.4,2532.774,2478.622,2500.145
2025-05-02 00:00:00+00:00,2500.151,2529.968,2468.71,2521.191
2025-05-03 00:00:00+00:00,2521.414,2532.848,2489.14,2495.308
2025-05-04 00:00:00+00:00,2495.154,2571.904,2494.898,2558.114
2025-05-05 00:00:00+00:00,2557.926,2595.776,2552.798,2593.195
2025-05-06 00:00:00+00:00,2593.41,2609.884,2565.541,2589.147
2025-05-07 00:00:00+00:00,2589.36,2609.631,2567.58,2588.452
2025-05-08 00:00:00+00:00,2588.683,2642.824,2585.06,2613.222
2025-05-09 00:00:00+00:00,2613.235,2639.915,2581.139,2602.339
2025-05-10 00:00:00+00:00,2602.163,2669.742,2601.874,2643.392
2025-05-11 00:00:00+00:00,2643.558,2673.212,2634.503,2662.183
2025-05-12 00:00:00+00:00,2662.143,2666.741,2624.054,2625.664
2025-05-13 00:00:00+00:00,2625.646,2676.437,2625.517,2671.543
2025-05-14 00:00:00+00:00,2671.529,2709.994,2637.17,2689.353
2025-05-15 00:00:00+00:00,2689.394,2714.579,2665.02,2670.198
2025-05-16 00:00:00+00:00,2670.016,2704.252,2649.316,2659.709
2025-05-17 00:00:00+00:00,2659.83,2773.141,2645.84,2762.921
2025-05-18 00:00:00+00:00,2762.827,2774.351,2727.604,2748.374
2025-05-19 00:00:00+00:00,2748.37,2806.796,2738.856,2796.635
2025-05-20 00:00:00+00:00,2796.986,2816.157,2769.863,2788.328
2025-05-21 00:00:00+00:00,2788.371,2799.354,2752.956,2754.582
2025-05-22 00:00:00+00:00,2754.582,2777.179,2744.151,2753.792
2025-05-23 00:00:00+00:00,2753.937,2799.391,2737.693,2791.35
2025-05-24 00:00:00+00:00,2791.256,2797.067,2763.875,2775.182
2025-05-25 00:00:00+00:00,2775.426,2787.812,2759.599,2770.784
2025-05-26 00:00:00+00:00,2770.384,2811.949,2766.721,2780.888
2025-05-27 00:00:00+00:00,2780.89,2848.07,2773.047,2825.324
2025-05-28 00:00:00+00:00,2824.898,2873.918,2819.299,2866.079
2025-05-29 00:00:00+00:00,2866.285,2897.09,2855.279,2875.892
2025-05-30 00:00:00+00:00,2875.891,2900.957,2864.28,2889.259
2025-05-31 00:00:00+00:00,2889.564,2926.929,2861.891,2887.688
2025-06-01 00:00:00+00:00,2887.697,2903.997,2855.137,2902.356
2025-06-02 00:00:00+00:00,2901.905,2911.678,2846.031,2864.048
2025-06-03 00:00:00+00:00,2864.001,2871.069,2835.741,2844.718
2025-06-04 00:00:00+00:00,2844.321,2866.904,2811.238,2855.897
2025-06-05 00:00:00+00:00,2855.916,2892.12,2837.075,2886.188
2025-06-06 00:00:00+00:00,2885.961,2951.449,2875.465,2912.444
2025-06-07 00:00:00+00:00,2912.375,2930.677,2877.801,2921.449
2025-06-08 00:00:00+00:00,2921.695,2950.647,2888.034,2928.467
2025-06-09 00:00:00+00:00,2928.443,2964.768,2906.763,2936.35
2025-06-10 00:00:00+00:00,2936.17,2942.889,2886.595,2894.684
2025-06-11 00:00:00+00:00,2894.666,2900.435,2869.884,2884.835
2025-06-12 00:00:00+00:00,2885.001,2938.884,2878.757,2903.583
2025-06-13 00:00:00+00:00,2903.535,2904.236,2836.344,2850.132
2025-06-14 00:00:00+00:00,2850.384,2877.094,2823.119,2838.929
2025-06-15 00:00:00+00:00,2838.809,2871.537,2822.904,2857.974
2025-06-16 00:00:00+00:00,2857.864,2862.047,2812.031,2834.668
2025-06-17 00:00:00+00:00,2834.497,2854.73,2793.468,2805.658
2025-06-18 00:00:00+00:00,2805.572,2821.906,2745.179,2766.021
2025-06-19 00:00:00+00:00,2766.068,2829.755,2764.319,2790.822
2025-06-20 00:00:00+00:00,2790.478,2838.75,2780.573,2815.413
2025-06-21 00:00:00+00:00,2815.531,2819.72,2765.25,2781.409
2025-06-22 00:00:00+00:00,2781.5,2804.965,2756.591,2785.966
2025-06-23 00:00:00+00:00,2786.092,2801.858,2751.815,2762.87
2025-06-24 00:00:00+00:00,2762.813,2776.548,2718.933,2720.793
2025-06-25 00:00:00+00:00,2721.107,2753.573,2707.893,2719.728
2025-06-26 00:00:00+00:00,2719.821,2771.136,2719.668,2770.008
2025-06-27 00:00:00+00:00,2770.065,2792.893,2736.752,2761.122
2025-06-28 00:00:00+00:00,2761.281,2790.923,2743.073,2748.533
2025-06-29 00:00:00+00:00,2748.563,2807.12,2747.152,2775.783
2025-06-30 00:00:00+00:00,2775.87,2777.647,2700.985,2719.367
2025-07-01 00:00:00+00:00,2718.889,2725.511,2680.12,2719.679
2025-07-02 00:00:00+00:00,2719.828,2758.117,2719.298,2744.542
2025-07-03 00:00:00+00:00,2744.136,2756.944,2676.559,2679.779
2025-07-04 00:00:00+00:00,2679.851,2688.813,2652.486,2674.42
2025-07-05 00:00:00+00:00,2674.623,2729.969,2669.729,2723.652
2025-07-06 00:00:00+00:00,2723.704,2739.216,2659.675,2661.214
2025-07-07 00:00:00+00:00,2661.231,2665.726,2617.773,2662.007
2025-07-08 00:00:00+00:00,2661.869,2680.45,2636.956,2649.175
2025-07-09 00:00:00+00:00,2649.349,2760.716,2645.845,2758.755
2025-07-10 00:00:00+00:00,2758.616,2791.557,2731.713,2767.397
2025-07-11 00:00:00+00:00,2767.349,2802.87,2748.561,2795.257
2025-07-12 00:00:00+00:00,2795.208,2818.679,2772.379,2782.923
2025-07-13 00:00:00+00:00,2782.813,2839.832,2778.552,2839.04
2025-07-14 00:00:00+00:00,2839.121,2880.314,2817.271,2849.94
2025-07-15 00:00:00+00:00,2849.869,2863.295,2809.044,2838.178
2025-07-16 00:00:00+00:00,2838.294,2861.734,2804.515,2858.389
2025-07-17 00:00:00+00:00,2858.579,2898.308,2849.71,2875.69
2025-07-18 00:00:00+00:00,2875.755,2875.755,2837.239,2841.202
2025-07-19 00:00:00+00:00,2841.168,2883.378,2828.218,2869.523
2025-07-20 00:00:00+00:00,2869.18,2935.74,2868.086,2920.748
2025-07-21 00:00:00+00:00,2920.578,2966.404,2893.673,2926.409
2025-07-22 00:00:00+00:00,2926.419,2946.569,2859.899,2883.522
2025-07-23 00:00:00+00:00,2883.533,2884.967,2845.067,2846.449
2025-07-24 00:00:00+00:00,2846.48,2854.551,2765.723,2769.99
2025-07-25 00:00:00+00:00,2770.216,2841.845,2766.622,2827.171
2025-07-26 00:00:00+00:00,2827.206,2845.622,2792.702,2840.849
2025-07-27 00:00:00+00:00,2841.108,2896.137,2821.349,2881.857
2025-07-28 00:00:00+00:00,2881.891,2891.326,2812.409,2851.849
2025-07-29 00:00:00+00:00,2851.818,2869.124,2817.267,2847.644
2025-07-30 00:00:00+00:00,2847.714,2931.031,2847.024,2908.61
2025-07-31 00:00:00+00:00,2908.567,2928.527,2872.943,2900.271
2025-08-01 00:00:00+00:00,2900.732,2965.809,2887.947,2929.164
2025-08-02 00:00:00+00:00,2929.047,2982.981,2915.281,2982.035
2025-08-03 00:00:00+00:00,2981.628,3020.704,2962.291,2993.329
2025-08-04 00:00:00+00:00,2993.415,3009.596,2935.511,2938.036
2025-08-05 00:00:00+00:00,2938.138,2952.404,2909.395,2916.525
2025-08-06 00:00:00+00:00,2916.856,2930.244,2894.125,2897.222
2025-08-07 00:00:00+00:00,2897.376,2926.222,2890.574,2920.925
2025-08-08 00:00:00+00:00,2921.233,2979.051,2916.525,2948.09
2025-08-09 00:00:00+00:00,2948.106,2967.401,2909.371,2916.684
2025-08-10 00:00:00+00:00,2916.723,2926.677,2846.257,2863.967
2025-08-11 00:00:00+00:00,2863.974,2867.188,2811.275,2827.641
2025-08-12 00:00:00+00:00,2827.418,2838.106,2739.22,2743.483
2025-08-13 00:00:00+00:00,2743.462,2750.547,2686.833,2688.302
2025-08-14 00:00:00+00:00,2688.095,2770.254,2683.211,2757.884
2025-08-15 00:00:00+00:00,2757.743,2771.759,2727.307,2763.015
2025-08-16 00:00:00+00:00,2763.213,2784.603,2746.203,2779.919
2025-08-17 00:00:00+00:00,2779.847,2860.265,2774.603,2838.439
2025-08-18 00:00:00+00:00,2838.332,2846.713,2767.44,2786.128
2025-08-19 00:00:00+00:00,2786.005,2822.354,2758.1,2813.879
2025-08-20 00:00:00+00:00,2814.049,2832.873,2760.133,2761.096
2025-08-21 00:00:00+00:00,2760.802,2802.723,2757.273,2790.396
2025-08-22 00:00:00+00:00,2790.628,2807.212,2758.382,2766.621
2025-08-23 00:00:00+00:00,2766.837,2795.558,2751.567,2766.231
2025-08-24 00:00:00+00:00,2766.352,2808.973,2745.937,2782.221
2025-08-25 00:00:00+00:00,2782.183,2788.342,2732.909,2753.135
2025-08-26 00:00:00+00:00,2752.885,2809.609,2744.923,2802.198
2025-08-27 00:00:00+00:00,2802.161,2827.67,2787.864,2821.854
2025-08-28 00:00:00+00:00,2821.942,2856.861,2810.215,2841.009
2025-08-29 00:00:00+00:00,2840.868,2856.471,2799.852,2800.958
2025-08-30 00:00:00+00:00,2801.077,2822.29,2787.359,2795.289
2025-08-31 00:00:00+00:00,2795.148,2859.893,2786.364,2846.295
2025-09-01 00:00:00+00:00,2846.247,2871.985,2833.927,2849.913
2025-09-02 00:00:00+00:00,2849.851,2926.06,2847.346,2923.977
2025-09-03 00:00:00+00:00,2923.809,3018.656,2917.226,2998.703
2025-09-04 00:00:00+00:00,2998.733,3006.077,2949.237,2969.598
2025-09-05 00:00:00+00:00,2969.847,2976.998,2931.952,2970.718
2025-09-06 00:00:00+00:00,2970.929,2977.496,2941.288,2955.597
2025-09-07 00:00:00+00:00,2955.543,2962.883,2857.747,2870.898
2025-09-08 00:00:00+00:00,2871.034,2885.435,2837.385,2846.966
2025-09-09 00:00:00+00:00,2846.863,2855.31,2813.553,2837.51
2025-09-10 00:00:00+00:00,2837.313,2840.208,2790.986,2805.118
2025-09-11 00:00:00+00:00,2804.891,2831.473,2790.297,2826.965
2025-09-12 00:00:00+00:00,2826.727,2833.96,2785.078,2802.463
2025-09-13 00:00:00+00:00,2802.238,2815.982,2777.055,2803.557
2025-09-14 00:00:00+00:00,2803.532,2834.603,2790.212,2819.734
2025-09-15 00:00:00+00:00,2819.748,2869.694,2790.965,2827.456
2025-09-16 00:00:00+00:00,2827.074,2834.739,2796.913,2807.24
2025-09-17 00:00:00+00:00,2807.299,2815.689,2772.985,2788.575
2025-09-18 00:00:00+00:00,2788.725,2818.662,2780.29,2800.207
2025-09-19 00:00:00+00:00,2800.185,2855.887,2798.95,2815.11
2025-09-20 00:00:00+00:00,2815.367,2853.54,2781.205,2849.955
2025-09-21 00:00:00+00:00,2849.996,2884.607,2837.36,2884.159
2025-09-22 00:00:00+00:00,2883.92,2900.96,2859.026,2878.008
2025-09-23 00:00:00+00:00,2878.019,2880.765,2824.943,2842.291
2025-09-24 00:00:00+00:00,2842.34,2874.777,2806.972,2815.764
2025-09-25 00:00:00+00:00,2815.918,2874.703,2798.271,2862.406
2025-09-26 00:00:00+00:00,2862.466,2877.739,2816.167,2827.747
2025-09-27 00:00:00+00:00,2827.853,2856.888,2785.118,2790.944
2025-09-28 00:00:00+00:00,2791.029,2808.039,2757.107,2773.983
2025-09-29 00:00:00+00:00,2773.908,2778.096,2687.972,2701.134
2025-09-30 00:00:00+00:00,2701.091,2707.517,2661.088,2671.196
2025-10-01 00:00:00+00:00,2671.186,2693.945,2604.211,2606.898
2025-10-02 00:00:00+00:00,2606.768,2610.04,2569.423,2601.863
2025-10-03 00:00:00+00:00,2601.856,2621.189,2587.754,2605.738
2025-10-04 00:00:00+00:00,2605.683,2627.556,2578.418,2590.254
2025-10-05 00:00:00+00:00,2590.426,2603.149,2558.78,2575.93
2025-10-06 00:00:00+00:00,2575.73,2589.502,2543.475,2552.227
2025-10-07 00:00:00+00:00,2552.128,2646.433,2549.343,2622.007
2025-10-08 00:00:00+00:00,2621.812,2630.387,2570.084,2585.431
2025-10-09 00:00:00+00:00,2585.56,2621.595,2572.477,2610.341
2025-10-10 00:00:00+00:00,2610.298,2619.75,2551.042,2554.14
2025-10-11 00:00:00+00:00,2554.028,2558.597,2525.2,2547.664
2025-10-12 00:00:00+00:00,2547.652,2624.247,2536.186,2611.297
2025-10-13 00:00:00+00:00,2611.26,2620.197,2583.381,2584.557
2025-10-14 00:00:00+00:00,2584.509,2593.636,2540.893,2568.061
2025-10-15 00:00:00+00:00,2568.11,2588.242,2549.058,2563.018
2025-10-16 00:00:00+00:00,2563.119,2565.017,2518.173,2524.91
2025-10-17 00:00:00+00:00,2525.162,2528.496,2476.018,2477.551
2025-10-18 00:00:00+00:00,2477.525,2490.791,2431.772,2438.685
2025-10-19 00:00:00+00:00,2438.59,2483.478,2426.12,2438.809
2025-10-20 00:00:00+00:00,2438.677,2464.277,2420.3,2461.265
2025-10-21 00:00:00+00:00,2461.243,2464.485,2429.847,2451.822
2025-10-22 00:00:00+00:00,2451.814,2468.518,2438.24,2452.442
2025-10-23 00:00:00+00:00,2452.343,2514.222,2451.599,2485.405
2025-10-24 00:00:00+00:00,2485.406,2491.969,2409.426,2426.193
2025-10-25 00:00:00+00:00,2426.32,2449.179,2420.893,2437.733
2025-10-26 00:00:00+00:00,2437.697,2441.807,2397.26,2433.678
2025-10-27 00:00:00+00:00,2433.593,2471.207,2425.963,2461.259
2025-10-28 00:00:00+00:00,2461.124,2471.082,2425.667,2438.94
2025-10-29 00:00:00+00:00,2438.882,2460.723,2392.267,2400.656
2025-10-30 00:00:00+00:00,2400.631,2432.397,2366.081,2367.972
2025-10-31 00:00:00+00:00,2367.902,2384.441,2347.449,2356.334
2025-11-01 00:00:00+00:00,2356.436,2409.926,2349.319,2403.27
2025-11-02 00:00:00+00:00,2403.579,2457.097,2402.431,2441.282
2025-11-03 00:00:00+00:00,2441.684,2463.08,2425.664,2444.982
2025-11-04 00:00:00+00:00,2445.098,2505.406,2435.39,2497.154
2025-11-05 00:00:00+00:00,2496.889,2497.477,2458.999,2493.186
2025-11-06 00:00:00+00:00,2492.856,2559.154,2486.815,2551.101
2025-11-07 00:00:00+00:00,2551.257,2554.199,2516.98,2524.313
2025-11-08 00:00:00+00:00,2524.553,2538.06,2494.459,2519.652
2025-11-09 00:00:00+00:00,2519.331,2583.286,2512.987,2555.51
2025-11-10 00:00:00+00:00,2555.43,2612.353,2553.218,2582.815
2025-11-11 00:00:00+00:00,2582.84,2628.553,2548.283,2622.971
2025-11-12 00:00:00+00:00,2622.905,2649.336,2607.762,2629.007
2025-11-13 00:00:00+00:00,2629.049,2713.958,2628.728,2703.241
2025-11-14 00:00:00+00:00,2703.017,2735.027,2681.373,2732.024
2025-11-15 00:00:00+00:00,2731.88,2777.041,2725.482,2733.914
2025-11-16 00:00:00+00:00,2733.814,2777.096,2733.393,2768.858
2025-11-17 00:00:00+00:00,2769.217,2784.054,2741.746,2755.855
2025-11-18 00:00:00+00:00,2755.901,2763.806,2703.405,2713.899
2025-11-19 00:00:00+00:00,2714.052,2788.934,2713.998,2750.619
2025-11-20 00:00:00+00:00,2750.256,2771.123,2721.251,2727.446
2025-11-21 00:00:00+00:00,2727.505,2748.904,2637.843,2640.6
2025-11-22 00:00:00+00:00,2640.676,2682.089,2624.654,2626.983
2025-11-23 00:00:00+00:00,2626.601,2652.148,2611.437,2634.084
2025-11-24 00:00:00+00:00,2633.875,2647.536,2616.507,2621.073
2025-11-25 00:00:00+00:00,2621.275,2622.598,2572.356,2580.166
2025-11-26 00:00:00+00:00,2580.519,2589.94,2539.184,2548.471
2025-11-27 00:00:00+00:00,2548.177,2561.808,2492.754,2494.682
2025-11-28 00:00:00+00:00,2494.576,2503.955,2451.712,2496.649
2025-11-29 00:00:00+00:00,2496.748,2518.726,2460.352,2462.416
2025-11-30 00:00:00+00:00,2462.448,2471.194,2423.11,2444.41
2025-12-01 00:00:00+00:00,2444.462,2463.157,2433.503,2442.309
2025-12-02 00:00:00+00:00,2442.419,2451.918,2388.042,2439.016
