time,epoch,open,high,low,close
2025-07-14 13:19:59+00:00,1752499199,38.6771,38.6771,38.6771,38.6771
2025-07-14 13:20:00+00:00,1752499200,38.677,38.784,38.66,38.7608
2025-07-14 13:25:00+00:00,1752499500,38.765,38.7825,38.7565,38.7583
2025-07-14 13:30:00+00:00,1752499800,38.758,38.8294,38.7305,38.7693
2025-07-14 13:35:00+00:00,1752500100,38.77,38.8154,38.7581,38.8004
2025-07-14 13:40:00+00:00,1752500400,38.7991,38.8422,38.7573,38.7714
2025-07-14 13:45:00+00:00,1752500700,38.7675,38.796,38.7229,38.7842
2025-07-14 13:50:00+00:00,1752501000,38.7829,38.8515,38.7829,38.8248
2025-07-14 13:55:00+00:00,1752501300,38.827,38.8575,38.7935,38.816
2025-07-14 14:00:00+00:00,1752501600,38.8159,38.845,38.7455,38.7633
2025-07-14 14:05:00+00:00,1752501900,38.77,38.804,38.746,38.7494
2025-07-14 14:10:00+00:00,1752502200,38.7492,38.7549,38.6115,38.6235
2025-07-14 14:15:00+00:00,1752502500,38.622,38.6412,38.5509,38.5704
2025-07-14 14:20:00+00:00,1752502800,38.571,38.577,38.4243,38.4659
2025-07-14 14:25:00+00:00,1752503100,38.466,38.584,38.4515,38.544
2025-07-14 14:30:00+00:00,1752503400,38.545,38.545,38.4325,38.4733
2025-07-14 14:35:00+00:00,1752503700,38.477,38.4795,38.3964,38.4003
2025-07-14 14:40:00+00:00,1752504000,38.3975,38.441,38.3695,38.4125
2025-07-14 14:45:00+00:00,1752504300,38.4125,38.4473,38.401,38.4258
2025-07-14 14:50:00+00:00,1752504600,38.4255,38.4421,38.3876,38.3876
2025-07-14 14:55:00+00:00,1752504900,38.3874,38.3911,38.293,38.2935
2025-07-14 15:00:00+00:00,1752505200,38.2935,38.3565,38.2824,38.3303
2025-07-14 15:05:00+00:00,1752505500,38.3305,38.365,38.302,38.365
2025-07-14 15:10:00+00:00,1752505800,38.366,38.371,38.3105,38.3173
2025-07-14 15:15:00+00:00,1752506100,38.321,38.3264,38.2654,38.273
2025-07-14 15:20:00+00:00,1752506400,38.273,38.3125,38.2694,38.2767
2025-07-14 15:25:00+00:00,1752506700,38.2784,38.3399,38.2755,38.3128
2025-07-14 15:30:00+00:00,1752507000,38.313,38.3308,38.3052,38.324
2025-07-14 15:35:00+00:00,1752507300,38.324,38.394,38.314,38.3892
2025-07-14 15:40:00+00:00,1752507600,38.3883,38.3941,38.3548,38.3704
2025-07-14 15:45:00+00:00,1752507900,38.369,38.3715,38.3027,38.3072
2025-07-14 15:50:00+00:00,1752508200,38.3065,38.3166,38.2413,38.2413
2025-07-14 15:55:00+00:00,1752508500,38.2385,38.2668,38.2111,38.2653
2025-07-14 16:00:00+00:00,1752508800,38.2651,38.2899,38.2463,38.2545
2025-07-14 16:05:00+00:00,1752509100,38.2544,38.3088,38.2471,38.3083
2025-07-14 16:10:00+00:00,1752509400,38.3095,38.3643,38.3056,38.3475
2025-07-14 16:15:00+00:00,1752509700,38.3485,38.3672,38.338,38.3585
2025-07-14 16:20:00+00:00,1752510000,38.3589,38.3753,38.3495,38.3646
2025-07-14 16:25:00+00:00,1752510300,38.3656,38.3668,38.341,38.3555
2025-07-14 16:30:00+00:00,1752510600,38.355,38.368,38.3547,38.3666
2025-07-14 16:35:00+00:00,1752510900,38.365,38.401,38.3595,38.3975
2025-07-14 16:40:00+00:00,1752511200,38.3975,38.4063,38.3911,38.4055
2025-07-14 16:45:00+00:00,1752511500,38.405,38.4562,38.405,38.4314
2025-07-14 16:50:00+00:00,1752511800,38.4291,38.4728,38.428,38.4726
2025-07-14 16:55:00+00:00,1752512100,38.4725,38.484,38.4544,38.457
2025-07-14 17:00:00+00:00,1752512400,38.4575,38.4716,38.449,38.4568
2025-07-14 17:05:00+00:00,1752512700,38.4555,38.4555,38.4166,38.4166
2025-07-14 17:10:00+00:00,1752513000,38.416,38.4265,38.3737,38.3812
2025-07-14 17:15:00+00:00,1752513300,38.3814,38.39,38.3406,38.3881
2025-07-14 17:20:00+00:00,1752513600,38.3884,38.4465,38.3884,38.4433
2025-07-14 17:25:00+00:00,1752513900,38.4435,38.4435,38.399,38.4155
2025-07-14 17:30:00+00:00,1752514200,38.4155,38.4187,38.3815,38.3981
2025-07-14 17:35:00+00:00,1752514500,38.3965,38.4,38.3785,38.3828
2025-07-14 17:40:00+00:00,1752514800,38.383,38.387,38.367,38.367
2025-07-14 17:45:00+00:00,1752515100,38.367,38.4035,38.3646,38.3775
2025-07-14 17:50:00+00:00,1752515400,38.3779,38.3779,38.3258,38.3258
2025-07-14 17:55:00+00:00,1752515700,38.3261,38.3755,38.3261,38.3458
2025-07-14 18:00:00+00:00,1752516000,38.346,38.3473,38.3338,38.3445
2025-07-14 18:05:00+00:00,1752516300,38.3425,38.3465,38.3093,38.314
2025-07-14 18:10:00+00:00,1752516600,38.314,38.343,38.3054,38.342
2025-07-14 18:15:00+00:00,1752516900,38.342,38.363,38.3305,38.3593
2025-07-14 18:20:00+00:00,1752517200,38.3595,38.3647,38.3453,38.3469
2025-07-14 18:25:00+00:00,1752517500,38.3472,38.3565,38.341,38.346
2025-07-14 18:30:00+00:00,1752517800,38.345,38.3637,38.3363,38.3587
